f01_CPR,f02_WickAsym,f03_BEF,f04_TCS,f05_SPI,f06_LRSlope,f07_RECR,f08_SCM,f09_HLER,f10_EP,f11_KE,f12_MCS,f13_Work,f14_EDR,f15_AI,f16_PPShigh,f16_PPSlow,f17_SCR,f18_RVD,f19_WBER,f20_NCDE,rsi14,rsi6,stoch_k,stoch_d,bb_pct,mom5,mom10,mom20,ll_dist10,hh_dist10,vol_accel,atr_ratio,spread_norm,hour_enc,dow_enc,time,idx,direction,rule,atr,entry_price,label
0.114286,0.606349,0.165079,-0.146213,0.506253,0.325609,1.033634,0.083333,0.695082,-0.838881,-0.335831,-0.083833,-0.428839,2.979043,-0.771429,0.437093,-1.561048,0.344262,0.164013,5.057692,-0.167477,0.0284707674587783,0.1428075051851765,0.6950819672093236,0.7765263885593412,0.7497444443809456,0.7649135848256033,0.0377253298638423,0.7701170785999224,1.654711020234981,0.6829585578799903,0.0651350413582467,-0.1138871552438168,1.1707860992228405,0.7071067811865475,-0.9510565162951536,2025-10-17 03:45:00,43608,-1,R2b_v_reversal,7.687142857142784,4366.14,1
0.333333,-0.06689,0.400223,-0.266815,-0.040119,-0.532617,2.122449,-1.416667,0.21604,0.0,-2.448382,0.847666,-1.727162,0.058391,-0.333333,-1.20141,1.434537,0.648121,0.707031,1.498607,-0.614942,-0.122226472848676,-0.1503865073861435,0.21604046242698,0.3984251450330782,-0.1152376184740537,-1.3407929515253092,-0.7302202643080762,-1.1483700440386448,-0.4193832599066797,2.6766519823458377,0.6675106101654176,-0.0866514307889326,2.8370044052513728,0.8660254037844386,-0.9510565162951536,2025-10-17 04:00:00,43611,-1,R2d_continuation,8.107142857142792,4350.02,0
0.997033,-0.06613,0.927936,0.925182,-0.004766,-0.056092,0.900296,0.583333,0.744316,1.419374,0.826781,-0.042506,1.555288,2.100707,0.994065,-0.437176,-0.752249,0.470483,2.987722,0.077661,0.902344,-0.1971814935837169,-0.1205842806530748,0.7443159154352819,0.4556233212672775,0.2401157116565982,-0.4540746797468195,-2.286726628496698,-2.605614608871053,2.0343417824909324,2.4704279094986883,0.1735567001745233,0.760848728658964,0.4905968928836692,0.8660254037844386,-0.9510565162951536,2025-10-17 04:55:00,43622,1,R2a_vol_breakout,18.34500000000006,4314.23,1
0.896154,0.025641,0.817949,0.733008,0.004668,0.200477,1.386667,0.916667,0.938497,0.0,0.847622,0.1604,1.583242,0.867923,0.792308,0.62263,-0.630977,0.592255,1.789916,0.222571,0.982291,0.1244436201618287,0.2796852646415046,0.9384965831364208,0.720140194937153,0.8399695734485749,1.9663765350811548,-0.5625372600359005,1.7794205317456415,2.552283295533881,1.0766662692081823,0.4299518515022404,-0.4216468342684734,1.502325026802157,0.9659258262890684,-0.9510565162951536,2025-10-17 07:50:00,43657,1,R2d_continuation,5.990714285714278,4370.22,0
0.247525,-0.063214,0.568165,-0.42753,-0.027298,0.436921,1.937293,0.083333,0.487818,-1.781547,-1.862979,0.52828,-1.852095,3.044683,-0.50495,0.245511,-0.895306,0.680664,1.22186,0.760054,-0.867103,0.049236269080773,0.0715808170393209,0.4878175220296055,0.7951504830293303,0.6934721034040282,0.920298225335519,-0.2793237425140865,1.5215793342209538,2.047884070115755,1.2069725926526325,0.687769516164267,-0.3399694485554824,1.3231124645400296,0.8660254037844387,-0.9510565162951536,2025-10-17 08:00:00,43659,-1,R2b_v_reversal,6.802142857142891,4368.86,1
0.382096,-0.034934,0.270742,-0.167293,-0.025476,-0.279354,0.52765,-1.583333,0.177443,0.0,-0.206891,-0.138928,-0.374327,1.051256,-0.235808,-0.970506,-0.266854,0.222654,0.277405,2.693548,-0.221598,-0.0829005934826416,-0.2030947775714784,0.1774428779767595,0.2308027366610745,0.3099260444934238,-2.040730337050076,-0.4227528089828559,0.70505617976531,0.5561797752730908,2.376404494348649,0.0184753684622096,-0.3014040601051642,1.2640449438024677,0.8660254037844387,-0.9510565162951536,2025-10-17 08:20:00,43663,-1,R2d_continuation,7.1200000000000205,4361.82,1
0.354348,0.38913,0.097826,0.034664,0.351063,0.103432,0.71235,1.416667,0.770479,0.0,0.175535,0.01349,0.182219,0.322245,-0.291304,0.03349,-0.39286,0.355487,0.35,9.222222,0.094664,-0.1157575757706163,0.2333887042823854,0.7704791344608048,0.7513399202955647,0.6211493794027406,0.9093752875032696,0.4817370503203734,1.0768239948339138,3.194406109076483,0.3490661514353759,-0.3778228680407948,-0.1540725774533121,1.5456803753595771,0.7071067811865476,-0.9510565162951536,2025-10-17 09:05:00,43672,-1,R2b_v_reversal,7.763571428571595,4366.8,1
0.998722,-0.884969,0.112474,0.112331,-0.785433,-0.295585,4.300082,0.416667,0.709332,2.475949,6.569803,0.383905,0.97345,3.451927,0.997444,-1.232378,3.210669,0.71024,0.316846,7.890909,0.148823,-0.0900856621341608,-0.292821158694094,0.7093318808992162,0.3232545118578664,0.0134673599427681,-1.330597657013253,-0.4197498179853645,-1.285194255067834,0.4095572175486636,1.9931166854008369,0.9190498519538508,0.4934239528824533,1.0192600436731278,0.4999999999999999,-0.9510565162951536,2025-10-17 10:20:00,43687,1,R2b_v_reversal,10.792142857142867,4345.87,0
0.339496,0.531092,0.210084,0.071323,0.419518,0.325249,0.408233,1.583333,0.864389,0.0,0.08275,-0.02869,0.133503,1.05001,-0.321008,0.041024,-1.574624,0.205314,0.118208,3.76,0.189035,-0.048944337818277,0.1179321486193323,0.8643892339514608,0.7332731759454479,0.4987468572039789,0.2605000976735708,0.413655010741466,-1.2478023051291782,1.7127368626567747,0.2475092791543829,-0.2221632314509766,0.6893831886541304,0.6153545614335673,0.258819045102521,-0.9510565162951536,2025-10-17 11:20:00,43699,-1,R2b_v_reversal,14.625714285714432,4345.71,1
0.288628,0.085909,0.336836,-0.239615,0.056971,-0.704637,2.494027,-1.416667,0.203397,0.0,-3.464825,0.229272,-1.443143,1.055266,-0.422744,-1.10308,1.421964,0.704704,0.446809,1.968807,-0.505268,-0.1493313521666944,-0.2964939024436981,0.2033972125426313,0.3981055794389299,-0.286972949036925,-2.355839628084928,-2.437187681540896,-3.896571760541014,-0.662173155131685,3.0456711213915058,1.3433197910274206,-0.3279800822897675,1.9523532829432464,-0.2588190451025208,-0.9510565162951536,2025-10-17 13:35:00,43726,-1,R2d_continuation,6.146428571428585,4323.48,0
0.2,0.551412,0.048588,-0.03887,0.524621,-0.272531,0.624779,-1.416667,0.162431,0.0,-0.336278,-0.029285,-0.054862,1.462243,-0.6,-0.789515,-0.214985,0.351469,0.038361,19.581395,-0.04973,-0.0810150563424719,-0.2569258266341775,0.1624305003964691,0.2753570402738095,0.0150695454431561,-1.889462536387088,-1.8959491659872123,-2.9477098225832785,0.3790045009230809,2.658591474690811,0.0100835359334863,0.2030788881340026,1.1119936457402986,-0.4999999999999997,-0.9510565162951536,2025-10-17 14:45:00,43740,-1,R2d_continuation,10.7914285714285,4307.23,1
0.319871,-0.006462,0.366721,-0.249417,-0.004092,0.186055,0.59348,-0.416667,0.855822,-1.063574,-0.140966,0.202745,-0.327868,0.86329,-0.360258,0.1321,-0.633907,0.211986,0.599476,1.726872,-0.369612,0.0406129128160558,0.3593094546461417,0.8558219178052862,0.934388397194208,0.6482771994429801,1.9703449543363287,2.411249310683289,-0.3122357698643921,2.779241468023429,0.2290300839389766,-0.517286245541518,0.3066291353893142,0.7720115188954056,-0.7071067811865471,-0.9510565162951536,2025-10-17 15:50:00,43753,-1,R2b_v_reversal,11.657857142857145,4315.86,1
0.048826,-0.032726,0.935075,-0.88942,-0.002125,-0.638992,2.451634,-1.416667,0.032479,0.0,-2.647864,0.151917,-2.584476,1.381202,-0.902349,-1.158214,2.134224,0.665204,2.059233,0.069433,-1.006008,-0.2757739278636311,-0.3449640725866919,0.032478932584219,0.3340350750810772,-0.2954158281309911,-2.6541147889301167,-4.573337382298322,-3.365320376535881,-1.226237473421012,4.813240206469397,0.5117333371238473,0.647436685413239,0.5466140297567769,-0.9659258262890684,-0.9510565162951536,2025-10-17 17:00:00,43767,-1,R2d_continuation,16.465000000000014,4238.18,0
0.616047,-0.269719,0.037625,-0.014446,-0.259571,-0.821086,1.031203,-1.583333,0.194895,0.0,-0.796404,-0.008237,-0.084724,2.640121,0.232094,-2.621389,0.730579,0.316363,0.029047,25.578313,-0.039682,-0.2749269474756985,-0.3186351332114145,0.1948945934315191,0.2145967384688344,-0.1313106344037035,-2.813044011262567,-4.0505087654543415,-3.1889174941585763,0.046912672142251,4.592865023879609,0.5855812947116676,0.7097379114354732,0.5148951820492793,-0.9659258262890684,-0.9510565162951536,2025-10-17 17:05:00,43768,1,R2b_v_reversal,17.479285714285716,4237.15,0
0.813195,-0.452187,0.174203,0.141661,-0.373414,-0.23841,1.013143,-0.083333,0.379191,1.121363,0.364848,-0.016466,0.554477,1.334683,0.62639,-0.799132,0.400832,0.466298,0.703264,4.740426,0.177458,0.1087486929169401,-0.2788256769130804,0.3791911510529632,0.1971319083311045,0.3877783430448925,-0.4730200370859869,0.3052150707837003,-2.8431860328192657,0.6864172961194098,1.5900312089998083,-0.3404863753346344,0.0932850176015047,0.5699036591397237,-1.0,-0.9510565162951536,2025-10-17 18:20:00,43783,1,R2b_v_reversal,15.792142857142933,4241.42,0
0.964697,-0.328473,0.600921,0.579707,-0.131087,-0.017062,0.970035,0.583333,0.484767,0.909916,0.599682,0.078036,1.211857,2.523596,0.929394,-0.401753,0.156331,0.502507,0.928889,0.664112,0.614236,-0.2203527500625576,-0.2020137649803319,0.4847666795199203,0.2971466722624626,0.1760920978017653,-1.0455664285197326,-1.799483700531193,-3.011466650632085,0.9001620940069721,2.67695263250434,0.2531402894972083,-0.1781301807903966,0.7564387344596379,-0.9659258262890684,-0.9510565162951536,2025-10-17 19:45:00,43800,1,R2b_v_reversal,11.897857142857058,4216.13,0
0.082713,0.618693,0.215881,-0.198025,0.485129,-0.464495,0.770309,-2.083333,0.194857,0.0,-0.391794,-0.029011,-0.435867,1.200646,-0.834574,-1.251294,-0.426128,0.345429,0.257874,3.632184,-0.223275,-0.2515895147835746,-0.2963955187560249,0.1948571428566037,0.2282976285366144,0.0544098065662453,-1.1231630144784823,-2.89576904971465,-4.0914178128459655,0.4993462684969929,3.418545055149895,0.3145211174460869,-0.061344230078978,0.6589613513889337,-0.8660254037844386,-0.9510565162951536,2025-10-17 20:05:00,43804,-1,R2d_continuation,13.65785714285708,4192.43,0
0.261141,0.193405,0.284314,-0.210068,0.138417,0.412406,1.293372,0.083333,0.658707,-0.950847,-0.555997,0.030995,-0.656737,2.210387,-0.477718,0.269737,-1.228383,0.461918,0.417639,2.517241,-0.298744,0.2375353933148843,0.2080767837586361,0.658707286946651,0.838270493082908,0.9263978121958496,0.8609022556310781,2.355263157872638,1.898496240583729,3.4849624059822766,0.5093984962358207,0.001321958365765,-0.2746142248901159,0.8458646616461853,-0.7071067811865477,-0.9510565162951536,2025-10-17 21:10:00,43817,-1,R2b_v_reversal,10.640000000000002,4233.64,1
0.058011,0.542127,0.341851,-0.32202,0.3568,0.013954,1.941019,-1.083333,0.145363,-1.129485,-1.465997,-0.244006,-1.547468,3.475672,-0.883978,0.371315,-0.175015,0.907268,0.790244,1.925253,-0.330264,-0.1143642834121606,-0.1655791190973637,0.1453634085203738,0.3062817914901425,0.2747118432641127,-0.5380522003484172,-0.3547596925374037,-1.853028127353714,0.9684939606270648,1.275952360826191,0.6201298748086559,-0.1911406017570391,1.064279077612211,-0.2588190451025215,-0.9510565162951536,2025-10-17 23:00:00,43839,-1,R2b_v_reversal,8.456428571428594,4220.66,0
0.69697,-0.25,0.143939,0.100321,-0.214015,0.362422,0.324524,1.416667,0.882206,0.0,0.097325,-0.247189,0.063072,1.916826,0.393939,-0.07576,-1.261181,0.24812,0.04163,5.947368,0.090399,-0.0035075161158908,0.2051181102195538,0.882205513778927,0.6267752715081759,0.6610630595430184,1.1987903867445793,1.2957186057471473,-0.7731975171009973,2.0499761260315403,0.2094540824423693,0.3056236303759183,-0.1346850407881792,1.002705713819795,-0.2588190451025215,-0.9510565162951536,2025-10-17 23:10:00,43841,1,R2d_continuation,8.975714285714341,4232.42,1
0.25729,0.740995,0.255575,0.065757,0.551615,0.042233,1.237135,1.083333,0.566567,1.152174,0.31953,-0.419215,1.005485,1.61669,-0.48542,0.274241,-0.408619,0.583584,2.115942,2.912752,0.142939,0.2963505293733876,0.2028301886129162,0.566566566560893,0.6204083760669018,0.8383772826273778,0.518315377074269,2.1966699314096765,4.652497551356363,3.7749265425535694,0.3194906953922751,-0.2638765870802139,-0.2535523887862062,1.5083251713798866,-0.2588190451025215,-0.9510565162951536,2025-10-17 23:55:00,43850,-1,R2b_v_reversal,7.292857142857234,4247.97,0
0.928367,-0.534384,0.32235,0.299259,-0.362126,-0.367338,1.194694,-0.083333,0.364865,0.698699,0.379002,0.073959,0.95035,4.113843,0.856734,-1.155025,0.343015,0.393018,0.268005,2.102222,0.427924,-0.069520948098859,-0.384115884119369,0.3648648648628001,0.2173794376769854,0.1749903236172681,-1.1637562366212575,-1.6664290805208728,-0.0424091233066881,0.4652530292172366,1.9969707768817508,-0.1215207378451188,-0.063699155805262,5.612972202353377,0.4999999999999999,0.0,2025-10-20 02:15:00,43866,1,R2b_v_reversal,8.017142857142842,4245.87,0
1.0,-0.312213,0.687787,0.687787,-0.097477,-0.317117,1.352795,0.583333,0.466981,0.806667,1.139077,-0.082771,1.430429,3.887708,1.0,-1.437283,0.36729,0.466981,0.585366,0.453939,0.722871,-0.173187772933761,-0.1234464225806536,0.4669811320734501,0.2843663293255307,0.1324420981049269,-1.3873873873681857,-2.054054054025666,-3.1004851004421057,1.1420651420492802,2.1621621621322404,0.6667798204085376,-0.092712055327144,1.2474012473839555,0.7071067811865475,0.0,2025-10-20 03:15:00,43878,1,R2b_v_reversal,7.215000000000016,4232.24,0
0.861268,0.125352,0.847887,0.730258,0.019068,0.139716,1.485744,0.916667,0.910414,0.0,1.541274,0.040974,1.694282,1.040309,0.722535,0.599664,-0.963172,0.645748,2.62039,0.179402,0.84888,-0.0616457858857366,0.0093941313002761,0.9104138244615136,0.4955703120178165,0.4706786659761724,1.6815331625685408,-0.1471341517248162,-2.083370131564828,2.475315729016378,0.9977921045536552,0.4879487651744347,0.0200055490767676,1.2364214430651532,0.7071067811865475,0.0,2025-10-20 03:35:00,43882,1,R2d_continuation,8.087857142857242,4238.4,0
0.28725,0.376344,0.049155,-0.035035,0.357845,0.30186,0.493088,-0.416667,0.844191,-0.35,-0.183364,-0.147416,-0.034623,2.180734,-0.425499,0.345116,-2.164651,0.218603,0.017737,19.34375,-0.043343,0.09196504687949,0.1297662976536816,0.8441907320321063,0.7493144428155868,0.9511458017918732,0.8334883720852733,3.075348837180732,0.707906976737655,3.3851162790383085,0.0865116279061144,-0.0061341072873101,0.3145758068976245,0.8372093023177934,0.8660254037844386,0.0,2025-10-20 04:15:00,43890,-1,R2b_v_reversal,10.75,4254.77,0
0.132969,0.637523,0.096539,-0.083702,0.575977,0.189273,1.130793,-0.416667,0.576512,-1.146138,-0.362721,0.620108,-0.356749,1.715014,-0.734062,0.603502,-0.887411,0.488434,0.198473,9.358491,-0.122089,0.1570117579317503,0.1516544117287759,0.5765124555109384,0.7919302997342896,0.7270900657293257,0.9851507092046532,0.0449911347512115,3.174202127610407,1.4940159574236809,0.3909574468023807,-0.2790726976375324,-0.231789477636232,1.3962765957230503,0.9659258262890684,0.0,2025-10-20 05:30:00,43905,-1,R2b_v_reversal,6.44571428571414,4266.27,1
0.681633,0.310204,0.673469,0.459059,0.101291,0.393996,0.385827,1.416667,0.925359,0.0,0.110537,-0.023408,0.401025,1.084589,0.363265,0.310898,-1.50843,0.23445,0.264386,0.484848,0.600462,-0.0112907722521307,0.1365030674651451,0.9253588516658092,0.6634132294166722,0.5415362877124561,1.1533927347277384,-0.8885538039582962,-0.8328992460428155,1.8557916380726969,1.8250856750847912,0.3535956377781135,-0.3160022653119608,2.1110349554084293,1.0,0.0,2025-10-20 06:20:00,43915,1,R2d_continuation,5.210714285714273,4261.64,0
0.986733,-0.638474,0.334992,0.330547,-0.424591,-0.380997,1.083071,0.416667,0.422585,1.485222,0.617089,0.255582,0.53229,1.132331,0.973466,-1.48309,0.617186,0.428267,0.783784,1.985149,0.376452,-0.147058823541038,-0.0609334485852779,0.4225852272697152,0.2471562371912825,0.2075438175850915,0.1437031188287294,-1.3135938939092195,-1.5365179628615588,0.4790103960959883,1.49782866163842,0.3374283718378548,-0.2742855069211226,2.763521515938007,1.0,0.0,2025-10-20 06:35:00,43918,1,R2b_v_reversal,5.427857142857192,4254.29,1
0.76087,-0.288043,0.233696,0.177812,-0.220729,0.573275,0.319167,2.083333,0.97148,0.0,0.061938,-0.098075,0.203689,2.57998,0.521739,-0.007651,-2.121328,0.109329,0.064047,3.27907,0.244547,0.035168853500765,0.327563248968258,0.9714795008854652,0.8655048196788767,0.7978841562334391,2.3776472195198104,1.4499248530941986,0.4705560868881023,3.1274764311463827,0.0918158218319139,0.032638525880428,-0.293433244462885,1.7215466593466902,1.0,0.0,2025-10-20 06:55:00,43922,1,R2d_continuation,5.227857142857374,4264.69,0
0.290909,0.236364,0.181818,-0.128926,0.193388,0.247992,0.549313,-0.583333,0.804266,-0.426357,-0.139743,0.004182,-0.174924,2.719711,-0.418182,0.213869,-1.386543,0.276035,0.069351,4.5,-0.18148,0.2977114834034841,0.2765607885579544,0.8042659974804546,0.7151348675169823,0.8600159065448147,1.1029866117139824,0.6199794026627242,3.3738414005367714,2.30690010293122,0.161002403017086,-0.1211067353138135,-0.4089419594479633,2.162718846497936,0.9659258262890684,0.0,2025-10-20 07:40:00,43931,-1,R2b_v_reversal,4.161428571428652,4266.83,1
0.041916,0.285429,0.630739,-0.6043,0.105398,-0.584146,1.627945,-2.083333,0.024619,0.0,-1.240498,-0.215417,-2.395406,1.25042,-0.916168,-1.10667,0.207501,0.587339,1.945455,0.585443,-0.708728,-0.0966050923896515,-0.4679089026935539,0.0246189917933857,0.1656124617759979,0.1298673795612697,-2.2919380192407672,-1.864361104814321,1.3141702222808125,-0.1414776555086328,3.11879631699159,0.5016285539344079,-0.4909006930600245,3.4583426902124232,0.8660254037844387,0.0,2025-10-20 08:15:00,43938,-1,R2d_continuation,3.1807142857142674,4258.47,1
0.26569,0.262552,0.206067,-0.151317,0.208449,-0.465036,1.259137,-1.416667,0.145475,0.0,-1.394579,0.230321,-0.496379,1.230405,-0.468619,-1.145995,0.562516,0.547537,0.269388,3.852792,-0.228695,-0.2385135135217735,-0.1007518797082701,0.1454753722786604,0.275547594077856,-0.0406225091503774,-1.9915148489795669,-3.390816071815181,-2.817818817020973,-0.1187921137988263,3.6930371848619896,0.4544038435494146,0.0488759985986682,2.620414274972989,0.8660254037844387,0.0,2025-10-20 08:50:00,43945,-1,R2d_continuation,5.724285714285608,4245.65,1
0.981328,-0.342324,0.620332,0.608749,-0.129969,-0.345175,1.771516,-0.083333,0.5676,1.217172,1.430365,0.254753,1.779702,3.628632,0.962656,-1.232852,0.549754,0.5784,0.805009,0.61204,0.818178,-0.1046421161897545,0.0291611185001943,0.5675999999977136,0.3388015325653036,0.201208997018445,-0.7088311471218496,-2.3522432951516867,-3.6131673489426928,1.110034255146164,2.44347898735556,0.0748175545002169,0.6169779304970384,1.0527195254284198,0.7071067811865476,0.0,2025-10-20 09:30:00,43953,1,R2b_v_reversal,8.54928571428562,4234.87,1
0.80303,0.19697,0.80303,0.644858,0.038797,0.01273,0.579512,0.916667,0.7588,0.0,0.245124,-0.406531,0.777689,0.875834,0.606061,0.236929,-1.673823,0.2376,0.531111,0.245283,0.653083,-0.1146849459601893,-0.0187793427314865,0.7587999999969387,0.450179310343007,0.3251910675880016,-0.4597120484917461,-0.9406415761445738,-3.114254441320581,2.2360865538171546,1.8989643849234,-0.0069557598669134,0.5932316161671802,1.060873958057727,0.7071067811865476,0.0,2025-10-20 09:35:00,43954,1,R2d_continuation,8.483571428571329,4239.65,0
0.818579,0.008743,0.645902,0.528722,0.003096,0.628653,1.308545,1.583333,0.936858,0.0,0.657012,-0.063182,1.379054,1.263746,0.637158,0.910783,-1.785235,0.348041,0.510292,0.548223,0.658087,0.1571996591746608,0.4457804984447697,0.9368581209549812,0.8727284627032609,0.9706798684492756,2.64966442949694,2.2262192393456344,-0.323221476506006,4.277046979812082,-0.7028187919374571,-0.1568447060529513,0.4137051599039256,1.7539149887923304,0.4999999999999999,0.0,2025-10-20 10:10:00,43961,1,R2d_continuation,7.9821428571429225,4254.82,0
0.143777,0.530043,0.182403,-0.156178,0.433361,0.602646,0.605588,0.083333,0.843099,-0.970833,-0.189976,-0.143909,-0.133986,0.559443,-0.712446,0.157407,-2.384921,0.183248,0.350785,4.482353,-0.153602,0.1006760019179018,0.4479402444287714,0.8430987023167894,0.8991115451752624,0.963510171818946,2.6812169311814964,2.802910052873017,0.1428571428553624,4.679894179832244,0.3703703703653713,-0.3442584486498071,0.3161658090136741,1.1904761904604315,0.4999999999999999,0.0,2025-10-20 10:20:00,43963,-1,R2b_v_reversal,7.560000000000075,4256.06,0
